7.6,38.089,37.239,2023-02-06T10:24:47,Elbistan (Kahramanmaraş),-7.0
7.7,37.288,37.043,2023-02-06T01:17:32,Pazarcık (Kahramanmaraş),-8.6
7.2,34.642,45.795,2017-11-12T18:18:14,"Sarpol-e-Zahab, Kermanshah (İran)",-20.0
7.2,40.79,31.21,1999-11-12T16:57:21,Merkez (Düzce),-11.0
7.4,40.7,29.91,1999-08-17T00:01:39,Başiskele (Kocaeli),-15.9
7.0,40.0,40.0,1992-03-13T17:18:41,Otlukbeli (Erzincan),-11.0
